playerID,name,teamID,rating,goals,assists,minutes
254,Steven Zuber,223.0,88,2,6,2088
83,Kevin Volland,262.0,67,14,5,1542
255,Kevin Kurányi,210.0,78,24,0,1523
79,Tobias Strobl,154.0,68,24,7,1402
445,Philipp Ochs,157.0,89,9,6,2783
88,Mark Uth,243.0,85,20,2,2361
263,Marwin Hitz,161.0,87,6,4,1244
264,Paul Verhaegh,106.0,68,5,4,1169
406,Hong Jeong-ho,164.0,79,17,5,587
278,Markus Feulner,103.0,70,1,15,1977
268,Daniel Baier,109.0,87,12,0,1684
269,Dominik Kohr,133.0,74,21,10,1112
270,Alexander Esswein,102.0,65,6,2,1091
280,Halil Altintop,261.0,66,9,1,962
397,Tobias Werner,149.0,75,22,4,2038
273,Raúl Bobadilla,149.0,90,12,14,1221
272,Caiuby,227.0,66,3,13,2043
398,Sascha Mölders,137.0,74,20,15,1812
267,Philipp Max,172.0,76,22,10,1567
434,Thomas Kraft,125.0,76,11,9,2921
443,Peter Pekarík,139.0,78,15,3,2066
25,Fabian Lustenberger,73.0,69,2,7,1287
21,Sebastian Langkamp,84.0,72,20,12,1299
23,Marvin Plattenhardt,166.0,81,14,12,506
24,Per Skjelbred,87.0,78,23,12,2710
36,Roy Beerens,222.0,83,6,15,1300
27,Vladimir Darida,164.0,86,4,11,1328
30,Jens Hegeler,175.0,90,1,9,1687
32,Valentin Stocker,77.0,70,6,10,1705
26,Salomon Kalou,207.0,70,0,2,1737
35,Genki Haraguchi,221.0,70,23,6,2313
22,John Brooks,202.0,67,18,5,575
433,Nico Schulz,158.0,84,7,8,1748
109,Felix Wiedwald,93.0,77,15,4,2557
110,Theodor Gebre Selassie,164.0,84,12,13,2624
123,Assani Lukimya,222.0,86,2,14,2544
111,Jannik Vestergaard,161.0,72,25,15,2583
399,Ulisses García,219.0,80,17,8,2954
114,Philipp Bargfrede,118.0,83,20,3,2876
301,Zlatko Junuzovic,232.0,69,9,13,1854
117,Clemens Fritz,107.0,72,15,11,548
115,Fin Bartels,140.0,79,17,5,1609
119,Anthony Ujah,119.0,85,25,0,2403
118,Levin Öztunali,148.0,73,14,11,585
116,Florian Grillitsch,114.0,79,0,14,1180
112,Alejandro Gálvez,120.0,73,1,11,542
430,Aron Jóhannsson,134.0,86,10,13,2032
330,Ralf Fährmann,154.0,65,1,6,2046
331,Sascha Riether,161.0,90,10,6,2578
451,Matija Nastasic,123.0,79,25,12,1930
334,Dennis Aogo,164.0,74,23,11,792
339,Eric Maxim Choupo-Moting,153.0,86,1,5,1782
335,Leon Goretzka,172.0,82,12,0,1276
336,Johannes Geis,225.0,70,3,6,2335
152,Julian Draxler,122.0,67,6,14,2535
341,Franco Di Santo,148.0,79,25,11,1554
340,Klaas-Jan Huntelaar,158.0,76,20,6,1244
427,Marco Höger,134.0,83,21,0,2127
346,Roman Neustädter,182.0,74,16,9,2249
38,Daniel Brosinski,162.0,85,14,10,1356
40,Stefan Bell,260.0,78,21,3,1155
39,Niko Bungert,73.0,87,17,11,2948
41,Pierre Bengtsson,142.0,73,4,8,1796
441,Fabian Frei,101.0,79,23,0,2196
42,Julian Baumgartlinger,171.0,74,18,8,1455
49,Christian Clemens,126.0,71,7,1,1597
45,Yunus Malli,87.0,77,2,8,1257
46,Jairo Samperio,166.0,80,1,15,2352
306,Florian Niederlechner,168.0,68,23,12,2539
394,Leon Balogun,148.0,72,4,1,2442
47,Yoshinori Muto,221.0,77,15,8,1806
271,Ja-Cheol Koo,146.0,83,20,8,1198
233,Ramazan Özcan,178.0,76,0,1,1155
234,Tobias Levels,79.0,83,15,0,1969
251,Benjamin Hübner,118.0,74,19,15,2823
236,Marvin Matip,172.0,87,1,14,1129
402,Konstantin Engel,138.0,74,7,15,571
239,Pascal Groß,120.0,65,22,5,2213
252,Alfredo Morales,144.0,86,20,15,829
238,Roger,75.0,77,4,3,2135
362,Moritz Hartmann,80.0,73,0,1,1930
242,Lukas Hinterseer,130.0,65,5,11,2723
241,Mathew Leckie,140.0,83,20,0,842
237,Robert Bauer,241.0,86,1,4,1080
248,Elias Kachunga,157.0,89,9,5,2976
235,Romain Brègerie,76.0,88,25,4,1048
1,Christian Mathenia,209.0,66,3,2,613
7,Florian Jungwirth,165.0,84,14,13,2010
3,Luca Caldirola,102.0,88,19,3,2845
4,Aytac Sulu,243.0,80,5,1,1145
5,Fabian Holland,73.0,74,18,14,1118
6,Marcel Heller,148.0,89,2,1,2926
299,Peter Niemeyer,164.0,90,3,10,1670
8,Jérôme Gondorf,110.0,72,3,3,979
13,Konstantin Rausch,73.0,84,15,8,792
14,Marco Sailer,113.0,90,19,6,1821
16,Dominik Stroh-Engel,120.0,76,25,0,2181
10,Jan Rosenthal,71.0,72,19,10,1394
9,Tobias Kempe,84.0,85,7,10,672
11,Sandro Wagner,143.0,71,2,5,1121
348,Oliver Sorg,164.0,84,25,11,2922
93,Marcelo,126.0,73,6,0,1801
94,Christian Schulz,97.0,86,13,12,1793
95,Miiko Albornoz,134.0,89,10,13,2882
108,Manuel Schmiedebach,89.0,88,25,1,2147
96,Salif Sané,150.0,89,23,2,1452
98,Kenan Karaman,151.0,86,21,6,2285
100,Edgar Prib,78.0,86,12,4,1500
350,Felix Klaus,261.0,69,10,8,2397
104,Mevlüt Erdinc,243.0,85,3,2,1131
349,Artur Sobiech,121.0,68,21,5,2173
99,Leon Andreasen,89.0,85,18,14,1205
103,Charlison Benschop,178.0,85,17,1,1715
309,Roman Bürki,94.0,66,4,8,1236
310,Lukasz Piszczek,74.0,74,10,6,675
373,Mats Hummels,132.0,90,25,13,2267
371,Sokratis,141.0,79,6,5,2044
313,Marcel Schmelzer,73.0,66,24,0,811
372,Julian Weigl,117.0,83,1,9,1873
319,Marco Reus,96.0,76,18,8,1561
321,Shinji Kagawa,141.0,88,5,11,2606
318,Pierre-Emerick Aubameyang,239.0,69,10,3,610
188,Kevin Kampl,105.0,67,2,10,2757
324,Adrián Ramos,85.0,74,3,14,1891
311,Sven Bender,224.0,75,8,2,897
199,Yann Sommer,82.0,88,4,14,1296
201,Tony Jantschke,133.0,78,24,2,1338
200,Andreas Christensen,131.0,70,13,3,938
211,Marvin Schulz,235.0,71,5,2,1413
206,Oscar Wendt,126.0,69,22,5,2704
207,Ibrahima Traoré,223.0,90,11,2,665
208,Lars Stindl,123.0,82,17,5,678
327,Fabian Johnson,100.0,76,5,10,1616
209,Josip Drmic,225.0,81,14,0,2850
210,Raffael,143.0,81,7,5,2689
205,Mahmoud Dahoud,74.0,73,18,0,1419
213,Thorgan Hazard,243.0,70,1,6,1143
420,Patrick Herrmann,208.0,73,4,11,763
159,Koen Casteels,103.0,80,3,14,842
151,Vieirinha,99.0,90,25,2,1224
147,Naldo,222.0,74,20,7,1121
308,Ricardo Rodríguez,103.0,88,19,9,886
150,Josuha Guilavogui,206.0,75,12,6,1208
153,Maximilian Arnold,78.0,90,24,4,812
155,Max Kruse,205.0,68,5,9,2024
158,Bas Dost,161.0,79,0,1,1712
146,Christian Träsch,220.0,67,15,12,2594
160,Nicklas Bendtner,230.0,69,2,9,961
174,Aaron Hunt,122.0,89,0,5,2025
281,Lukas Hradecky,110.0,72,0,8,2704
282,Makoto Hasebe,100.0,86,5,4,1129
283,David Abraham,161.0,88,2,10,2283
284,Carlos Zambrano,82.0,86,22,13,2725
285,Bastian Oczipka,230.0,77,20,7,2208
288,Stefan Aigner,121.0,90,18,6,2694
293,Marco Russ,150.0,82,9,8,2545
286,Stefan Reinartz,78.0,76,13,6,2144
452,Takashi Inui,238.0,67,22,5,1720
291,Haris Seferovic,78.0,90,25,9,534
382,Luc Castaignos,210.0,77,25,8,925
297,Aleksandar Ignjovski,132.0,65,24,14,2887
294,Gian-Luca Waldschmidt,235.0,73,15,8,949
296,Joel Gerezgiher,205.0,82,22,2,2674
55,Przemyslaw Tyton,142.0,68,4,15,1838
383,Florian Klein,114.0,79,6,11,1573
71,Timo Baumgartl,228.0,76,4,11,2778
67,Adam Hlousek,149.0,86,20,11,2700
59,Emiliano Insúa,242.0,88,8,14,739
300,Daniel Didavi,170.0,86,16,5,2095
60,Christian Gentner,206.0,73,14,1,1766
62,Lukas Rupp,92.0,83,13,12,1751
64,Filip Kostic,153.0,77,7,4,1047
407,Martin Harnik,175.0,85,5,6,503
426,Daniel Ginczek,112.0,76,19,13,674
384,Jan Kliment,176.0,68,22,11,2090
65,Timo Werner,159.0,86,1,9,1227
63,Alexandru Maxim,224.0,72,19,6,2834
127,Timo Horn,129.0,80,5,10,2558
128,Pawel Olkowski,129.0,65,22,8,2539
129,Dominique Heintz,180.0,84,15,2,2311
138,Frederik Sörensen,132.0,82,19,6,2648
131,Jonas Hector,260.0,75,2,8,2467
132,Matthias Lehmann,97.0,84,20,6,1501
134,Marcel Risse,84.0,72,25,14,1784
140,Yannick Gerhardt,94.0,85,9,8,2633
144,Milos Jojic,163.0,67,11,1,1840
262,Leonardo Bittencourt,205.0,85,13,3,2088
137,Anthony Modeste,155.0,79,0,5,2145
133,Kevin Vogt,84.0,87,17,15,1654
135,Yuya Osako,105.0,74,7,4,2135
139,Simon Zoller,152.0,85,6,14,1773
28,Mitchell Weiser,94.0,78,3,10,986
34,Alexander Baumjohann,117.0,68,16,11,2940
125,Maximilian Eggestein,109.0,69,3,12,2283
90,Sebastian Rudy,144.0,66,19,1,1029
345,Júnior Caiçara,78.0,66,11,10,1391
338,Max Meyer,171.0,74,24,3,1713
2,György Garics,144.0,80,17,11,1238
12,Mario Vrancic,241.0,68,16,0,957
359,Timothy Chandler,147.0,68,7,5,3000
368,Konstantinos Stafylidis,225.0,72,14,13,1077
276,Dong-Won Ji,172.0,82,24,15,2286
387,Luiz Gustavo,83.0,69,20,10,1093
157,Daniel Caligiuri,101.0,77,21,10,1233
92,Hiroki Sakai,153.0,79,6,3,807
101,Allan Saint-Maximin,260.0,76,8,5,1291
66,Robbie Kruse,108.0,86,1,11,1249
170,Nicolai Müller,173.0,88,6,9,570
69,Carlos Gruezo,73.0,87,3,5,1751
56,Daniel Schwaab,95.0,82,25,14,761
250,Ørjan Nyland,242.0,78,4,5,686
379,Markus Suttner,77.0,83,21,0,1664
243,Stefan Lex,82.0,88,15,14,1168
315,Matthias Ginter,230.0,88,15,14,1536
312,Neven Subotic,153.0,69,5,13,2678
320,Jonas Hofmann,158.0,78,5,12,1388
316,Gonzalo Castro,136.0,85,21,15,961
203,Julian Korb,95.0,68,1,7,1652
216,Branimir Hrgota,108.0,80,1,8,2489
322,Joo-Ho Park,172.0,84,20,11,2593
43,Danny Latza,157.0,78,11,10,2827
154,André Schürrle,221.0,73,9,15,958
342,Sead Kolasinac,233.0,66,6,12,868
61,Geoffroy Serey Dié,134.0,87,13,9,2429
375,Odisseas Vlachodimos,231.0,76,8,1,2328
289,Marc Stendera,102.0,71,10,7,1128
141,Philipp Hosiner,142.0,79,19,3,2164
166,Cléber,89.0,79,25,13,2908
386,Gojko Kacar,103.0,72,24,13,2996
361,Uffe Bech,129.0,76,14,8,2933
85,Eduardo Vargas,159.0,68,1,12,1637
414,Juan Bernat,136.0,86,3,0,2856
148,Dante,145.0,76,23,5,2657
228,Sebastian Rode,145.0,82,1,5,895
260,Sebastian Boenisch,120.0,85,17,9,1158
31,Johannes van den Bergh,241.0,76,5,6,2604
113,Santiago García,148.0,66,5,4,1315
120,Felix Kroos,179.0,77,25,4,954
215,Roel Brouwers,128.0,73,0,10,2750
412,André Hahn,91.0,71,15,1,581
439,Martin Stranzl,168.0,68,16,2,733
178,Jaroslav Drobny,120.0,79,3,9,1398
223,Joshua Kimmich,177.0,67,2,4,2269
266,Jan-Ingwer Callsen-Bracker,119.0,86,7,11,2229
105,Felipe,85.0,71,23,14,2178
396,Hiroshi Kiyotake,108.0,85,14,12,585
29,Vedad Ibisevic,166.0,85,18,5,1188
418,Niklas Stark,155.0,84,18,14,508
57,Toni Sunjic,208.0,65,10,0,755
376,Arianit Ferati,82.0,66,13,4,522
240,Almog Cohen,205.0,90,6,6,1924
145,Diego Benaglio,176.0,75,23,5,1305
356,Alexander Meier,168.0,72,21,9,1160
287,Slobodan Medojevic,113.0,69,10,9,2708
292,Vaclav Kadlec,209.0,90,7,2,1878
358,Johannes Flum,101.0,83,24,5,1292
136,Dusan Svento,243.0,71,3,7,2728
122,Claudio Pizarro,131.0,67,10,6,2122
347,Kaan Ayhan,91.0,89,7,13,1272
44,Pablo De Blasis,238.0,82,3,2,894
409,Philipp Klement,73.0,71,7,7,515
54,Christoph Moritz,243.0,83,23,4,1817
432,Devante Parker,75.0,71,13,11,690
307,Suat Serdar,126.0,72,6,0,1837
84,Ermin Bicakcic,153.0,75,12,15,1235
225,Javi Martínez,160.0,89,7,5,1606
149,Marcel Schäfer,126.0,69,2,11,1500
156,Sebastian Jung,96.0,90,15,3,2668
258,Tolga Cigerci,85.0,84,18,15,1462
19,Rune Jarstein,154.0,65,15,12,2752
333,Benedikt Höwedes,241.0,73,1,6,507
193,Giulio Donati,116.0,69,13,15,1955
435,Benjamin Henrichs,133.0,69,4,12,2765
15,Júnior Díaz,222.0,82,6,14,1162
124,Janek Sternberg,163.0,73,19,7,2211
400,Lukas Fröde,83.0,90,14,3,1200
257,Jeremy Toljan,182.0,70,5,12,2812
48,Jhon Córdoba,101.0,68,12,4,755
401,Álvaro Domínguez,120.0,86,11,10,744
253,Tomas Pekhart,108.0,65,4,4,2347
249,Danny da Costa,208.0,69,14,12,2130
279,Piotr Trochowski,174.0,65,23,10,2687
425,Marcel Hilßner,230.0,76,6,9,2270
364,Luca-Milan Zander,101.0,90,20,13,1171
50,Gonzalo Jara,227.0,90,11,12,2373
214,Tobias Sippel,182.0,72,8,2,2286
97,Ceyhun Gülselam,118.0,83,6,11,1499
164,Gotoku Sakai,178.0,75,10,15,1430
245,Max Christiansen,81.0,65,4,0,1226
130,Dominic Maroh,92.0,70,1,7,2776
121,Melvyn Lorenzen,90.0,73,22,5,1347
378,Milos Pantovic,219.0,66,18,7,2554
360,Ádám Szalai,156.0,69,1,11,2996
184,Ömer Toprak,113.0,88,8,11,2078
417,Tin Jedvaj,208.0,78,4,10,1334
298,Constant Djakpa,167.0,81,3,0,1378
70,Philip Heise,176.0,68,14,12,2481
82,Nadiem Amiri,166.0,88,14,2,2169
179,Zoltán Stieber,142.0,67,13,7,841
198,Vladlen Yurchenko,100.0,80,5,4,2571
405,Mart Ristl,126.0,79,24,15,1877
367,Jan Morávek,92.0,89,10,6,967
352,Kazuki Nagasawa,152.0,76,7,1,2721
381,Ronny,134.0,81,9,6,2148
20,Yanni Regäsel,130.0,83,19,9,1225
357,David Kinsombi,219.0,68,5,13,2128
212,Nico Elvedi,167.0,79,25,2,2363
219,Holger Badstuber,90.0,81,25,10,929
404,Felix Platte,105.0,72,20,12,1515
369,Ismail Azzaoui,203.0,84,19,5,2277
390,Fabian Reese,95.0,66,5,13,2761
365,Ahmet Arslan,166.0,88,18,4,1748
78,Tarik Elyounoussi,136.0,90,17,9,945
52,Alexander Hack,163.0,86,7,9,503
290,Mijat Gacinovic,76.0,81,2,12,804
58,Georg Niedermeier,78.0,74,13,15,1277
374,Marvin Wanitzek,101.0,79,16,1,1135
68,Boris Tashchy,234.0,85,15,8,2571
329,Franck Ribéry,104.0,65,6,13,1142
53,Maximilian Beister,221.0,66,18,5,1323
274,Christoph Janker,239.0,80,15,5,1424
102,Mike-Steven Bähre,101.0,77,14,12,2993
244,Stefan Wannenwetsch,129.0,78,8,3,1124
246,Maurice Multhaup,99.0,86,0,14,906
192,Marlon Frey,150.0,68,23,2,2714
2701,Nico Rinderknecht,173.0,80,13,11,2581
87,Joelinton,125.0,87,23,3,1416
247,Danilo Soares,160.0,79,7,12,1930
2643,Mergim Mavraj,109.0,67,7,0,1265
429,Francisco Rodríguez,151.0,67,10,5,2388
2666,Artjoms Rudnevs,83.0,75,13,10,2957
2644,Filip Mladenovic,81.0,84,18,4,759
2664,Kevin Großkreutz,119.0,69,7,12,2664
2630,Artem Kravets,125.0,67,18,14,2453
436,Andre Hoffmann,238.0,69,4,0,1832
2680,Hugo Almeida,95.0,73,18,15,581
2689,Jiloan Hamad,154.0,84,0,12,2163
2636,Darío Lezcano,116.0,85,13,13,2475
354,Gaëtan Bussmann,103.0,83,1,1,2519
2668,Martin Hinteregger,169.0,82,1,9,2079
2640,Erik Durm,224.0,87,15,13,889
2660,Szabolcs Huszti,202.0,75,23,8,677
2661,Marco Fabián,157.0,77,24,3,2230
2637,Younès Belhanda,136.0,84,16,14,2016
370,Marvin Friedrich,155.0,81,1,11,2883
2638,Alessandro Schöpf,123.0,74,13,15,1184
2662,Christian Pulisic,146.0,79,16,10,525
2681,Hotaru Yamaguchi,142.0,81,12,11,2704
2647,László Kleinheisler,87.0,84,15,3,2640
2692,Leon Guwara,150.0,78,25,5,911
2674,Thilo Kehrer,159.0,68,25,13,1591
161,Robin Knoche,96.0,90,22,12,1513
2626,Leandro Putaro,142.0,87,3,2,807
2672,Bruno Henrique,170.0,68,14,4,1021
2648,Änis Ben-Hatira,93.0,85,15,0,2413
2669,Alexander Milosevic,156.0,85,7,10,2985
2655,Alfred Finnbogason,234.0,89,2,8,2321
2633,Julian Schieber,154.0,82,17,6,2178
2665,Jeffrey Gouweleeuw,221.0,88,24,14,978
2650,Serdar Tasci,129.0,71,0,13,2386
380,Sandro Sirigu,132.0,78,22,1,2560
450,Benjamin Gorka,129.0,79,23,14,953
2667,Sambou Yatabaré,154.0,72,13,9,1943
2645,Marcel Hartel,75.0,78,6,1,2930
2653,Iver Fossum,172.0,75,4,3,2216
2693,Marius Wolf,130.0,79,11,15,2873
106,Waldemar Anton,182.0,77,9,14,2684
2642,Nuri Sahin,137.0,78,7,11,1511
2649,Sonny Kittel,144.0,88,20,1,2716
325,Roman Weidenfeller,80.0,68,2,11,1724
2663,Felix Passlack,129.0,75,0,8,1933
419,Maximilian Mittelstädt,174.0,78,15,13,2537
2690,Sidney Sam,104.0,75,21,10,1229
2691,Milos Veljkovic,123.0,86,9,9,568
2657,Nabil Bahoui,135.0,73,5,0,1117
2688,Russell Canouse,166.0,76,22,8,2100
2673,Albian Ajeti,117.0,69,14,5,2043
2631,Karim Onisiwo,174.0,86,18,9,2009
277,Alexander Manninger,97.0,80,23,11,2135
454,Charles Aránguiz,221.0,67,18,13,2686
408,Carlos Ascues,153.0,67,0,0,2074
403,Lukas Klünter,231.0,67,14,14,1199
2659,Noah Joel Sarenren Bazee,233.0,67,14,10,1949
385,Daniel Opare,229.0,78,24,9,2854
2652,Valmir Sulejmani,126.0,68,4,1,885
415,Oliver Hüsing,83.0,88,22,3,1066
2625,Paul Seguin,130.0,88,12,11,1825
446,Florian Kohls,221.0,76,5,1,2335
2629,Matthias Zimmermann,147.0,90,25,12,1336
2628,Mitchell Langerak,235.0,69,11,7,1761
2651,Fynn Arkenberg,108.0,82,20,5,2577
440,Tom Mickel,91.0,66,14,2,2929
305,Batuhan Altintas,224.0,83,22,3,2816
231,Sven Ulreich,223.0,82,20,4,1165
2654,Tim Dierßen,260.0,82,0,4,1906
2646,Özkan Yildirim,207.0,75,20,15,1835
142,Thomas Kessler,167.0,86,2,13,1415
256,Jens Grahl,115.0,68,12,8,2967
2639,Alexander Nübel,238.0,78,22,11,1617
196,Dario Kresic,131.0,76,10,14,2282
2634,David Yelldell,130.0,86,16,7,536
2632,Elkin Soto,78.0,89,1,14,2320
351,Lukasz Zaluska,73.0,78,9,1,1720
2623,Milan Ivana,206.0,88,13,2,1059
3593,Fallou Diagne,124.0,66,24,10,2872
3254,Lamine Sané,121.0,74,8,11,2989
5351,Lennart Thy,95.0,84,22,1,592
5291,Takashi Usami,132.0,74,19,4,2322
5327,Jeffrey Bruma,156.0,76,17,3,1598
5224,Bobby Wood,96.0,68,18,12,2446
2215,Alen Halilovic,93.0,83,25,2,1084
5274,Michael Hector,235.0,81,6,10,2187
2456,Omar Mascarell,103.0,71,25,9,2232
5234,Jesús Vallejo,151.0,69,21,13,2917
5356,Breel Embolo,207.0,86,2,12,1747
5277,Michael Esser,163.0,80,19,0,757
5284,Artem Fedetskyy,134.0,72,10,5,2293
4288,Immanuel Höhn,113.0,68,23,8,2851
5341,Denys Oliinyk,151.0,76,1,2,2123
2453,Marc Bartra,162.0,82,16,13,2484
3226,Ousmane Dembélé,153.0,76,21,3,588
3455,Raphael Guerreiro,107.0,68,11,6,2803
3468,Jonas Lössl,225.0,89,1,8,515
4764,Jean-Philippe Gbamin,240.0,73,3,9,2766
5222,Joel Pohjanpalo,260.0,83,12,7,2938
5262,Alexander Schwolow,203.0,72,11,1,2373
5264,Caglar Söyüncü,109.0,90,14,11,1757
4250,Nicolas Höfler,75.0,78,19,15,2539
5292,Manuel Gulde,124.0,82,1,6,1544
5265,Amir Abrashi,182.0,89,11,13,2790
4271,Janik Haberer,242.0,84,11,8,1941
5266,Vincenzo Grifo,230.0,84,5,5,2838
4243,Christian Günter,234.0,86,20,8,1664
4247,Maximilian Philipp,203.0,85,17,1,2161
5267,Onur Bulut,240.0,82,22,12,1629
4248,Nils Petersen,219.0,65,2,5,808
5287,Marco Terrazzino,99.0,84,17,9,2585
5241,Péter Gulácsi,98.0,86,22,8,1292
5253,Benno Schmitz,165.0,87,24,0,2991
5244,Marvin Compper,79.0,73,6,13,2564
5257,Willi Orban,108.0,65,4,6,1738
5254,Marcel Halstenberg,76.0,70,10,0,960
5246,Diego Demme,172.0,73,7,13,2183
5242,Stefan Ilsanker,89.0,87,17,4,2392
5248,Marcel Sabitzer,74.0,89,3,8,1493
5252,Dominik Kaiser,154.0,74,20,8,1683
5250,Yussuf Poulsen,90.0,75,15,14,2377
4280,Davie Selke,109.0,76,23,10,2625
5249,Emil Forsberg,232.0,65,24,3,1906
5365,Massimo Bruno,230.0,70,18,7,1344
3290,Benjamin Stambouli,180.0,69,22,7,2132
2068,Yevhen Konoplyanka,171.0,83,6,0,2881
5228,Renato Sanches,103.0,86,24,10,2697
3887,Mario Gomez,82.0,77,23,7,2684
5353,Josip Brekalo,73.0,67,24,2,937
5295,Sven Müller,245.0,69,7,9,2059
3216,Marcel Tisserand,156.0,88,10,14,1699
5216,Robert Leipertz,105.0,85,11,13,2893
5333,Roman Bezjak,133.0,65,8,10,2686
5236,Danny Blum,154.0,67,16,12,614
326,Pascal Stenzel,220.0,88,21,15,1586
4246,Mike Frantz,179.0,81,13,0,1687
5358,Lukas Klostermann,207.0,71,8,10,1794
5256,Oliver Burke,144.0,77,1,10,540
5247,Naby Keita,222.0,78,2,10,2977
5350,Thanos Petsos,203.0,79,11,11,1182
2136,Izet Hajrovic,101.0,75,11,14,2608
5286,Douglas Santos,110.0,70,14,4,2115
5245,Bernardo,96.0,76,15,14,540
5273,Kerem Demirbay,229.0,74,16,15,1838
2627,Jannes Horn,141.0,88,16,6,1200
5272,Emre Mor,127.0,75,3,5,984
5282,Antonio-Mirko Colak,138.0,89,15,12,628
5231,Florian Kainz,224.0,83,22,8,1171
4036,José Rodríguez,151.0,84,17,12,2132
5312,Taleb Tawatha,150.0,67,21,1,1071
5310,Ousman Manneh,245.0,66,17,2,2378
5270,Gerrit Holtmann,111.0,69,9,15,660
5239,Allan,155.0,70,14,11,2124
4304,Sami Allagui,208.0,89,19,2,2139
5219,Aleksandar Dragovic,210.0,84,11,6,1687
5294,Salih Özcan,260.0,66,25,11,2764
5352,Niklas Schmidt,146.0,86,21,9,2965
3738,Sehrou Guirassy,91.0,67,22,9,750
5259,Georg Teigl,107.0,73,25,10,574
4236,Sinan Kurt,158.0,79,2,14,2729
5217,Anthony Jung,225.0,86,6,14,1233
5283,Daniel Heuer Fernandes,162.0,78,14,0,1608
5290,Shani Tarashaj,173.0,80,2,4,2689
5304,Mikel Merino,160.0,84,2,5,1534
2656,Tim Rieder,150.0,79,12,11,1968
4252,Marc Torrejón,148.0,78,5,13,2630
5346,Jonas Meffert,116.0,73,9,13,927
5220,Kai Havertz,208.0,71,2,0,1407
2252,Borja Mayoral,119.0,89,3,9,502
5215,Florent Hadergjonaj,143.0,81,5,15,2778
5313,Julian Günther-Schmidt,124.0,68,8,7,2710
2348,Carlos Kameni,238.0,76,3,12,2847
2331,Roberto Rosales,135.0,78,22,4,2775
2556,Marcos Angeleri,210.0,68,4,12,1278
2333,Raúl Albentosa,110.0,74,15,3,668
2439,Arthur Boka,73.0,86,4,3,1851
2338,Ricardo Horta,96.0,86,6,12,2476
2540,Fernando Tissone,240.0,83,16,6,1749
2621,Sergi Darder,141.0,80,20,6,2715
2339,Charles,106.0,81,0,3,2757
2340,Duje Cop,134.0,86,9,9,1470
2345,Duda,101.0,74,13,5,2937
2525,Juankar,80.0,66,21,5,2440
2343,Juanpi,239.0,72,17,12,1572
2061,Beto,116.0,77,4,13,934
2073,Coke,87.0,84,15,11,2766
2412,Adil Rami,222.0,66,11,6,1923
2414,Grzegorz Krychowiak,71.0,65,13,13,2203
2510,Benoît Trémoulinas,126.0,71,14,8,1468
2413,Steven N&#039;Zonzi,209.0,74,23,10,559
2065,Vicente Iborra,232.0,71,20,11,1111
2441,Reyes,210.0,89,0,3,2331
2511,Vitolo,174.0,69,9,10,2017
2442,Kevin Gameiro,124.0,89,6,12,552
2440,Mariano,238.0,73,2,7,693
2503,Germán Lux,181.0,74,0,12,502
2313,Laure,155.0,75,25,15,1371
2314,Sidnei,102.0,68,7,14,688
2486,Alberto Lopo,178.0,65,16,9,1912
2467,Fernando Navarro,86.0,80,20,14,2098
2466,Celso Borges,233.0,88,10,5,2151
2320,Pedro Mosquera,135.0,78,13,5,917
2316,Juanfran,203.0,70,18,12,2925
2319,Faycal Fajr,210.0,69,10,9,2943
2322,Cani,179.0,77,20,0,1957
2318,Fede Cartabia,220.0,82,20,10,1332
2323,Oriol Riera,174.0,87,25,14,570
2225,Gerónimo Rulli,220.0,72,10,5,1964
2226,Zaldúa,180.0,81,15,3,2086
2484,Iñigo Martínez,241.0,82,18,12,1699
2236,Diego Reyes,223.0,86,21,13,897
2239,Alberto De la Bella,129.0,90,22,13,2785
2233,Xabi Prieto,210.0,76,16,13,1569
2242,Rubén Pardo,181.0,67,17,6,2815
2231,Markel Bergara,209.0,77,14,0,1284
2235,Bruma,174.0,88,14,7,2295
2480,Jonathas,72.0,66,9,4,2717
2416,Carlos Vela,136.0,78,18,2,1705
2571,Sergio Canales,88.0,65,4,13,2269
2342,Gonzalo Castro,225.0,79,25,0,2338
2107,Pau López,148.0,67,9,10,2832
2586,Anaitz Arbilla,235.0,75,5,7,712
2430,Álvaro González,205.0,83,25,5,2558
2584,Raíllo,129.0,78,8,15,2465
2110,Rubén Duarte,167.0,83,7,2,579
2108,Javi López,168.0,77,15,11,984
2113,Víctor Sánchez,123.0,87,11,0,2674
2118,Paco Montañés,229.0,85,9,12,2433
2121,Salva Sevilla,89.0,78,24,6,1163
2111,Víctor Álvarez,93.0,74,1,5,2197
2116,Felipe Caicedo,122.0,68,4,14,643
2432,Burgui,143.0,77,11,11,627
2114,José Cañas,228.0,65,9,7,962
2120,Gerard Moreno,103.0,75,14,5,1335
2190,Vicente Guaita,243.0,70,5,15,2251
2194,Damián Suárez,136.0,90,19,6,2025
2192,Santiago Vergini,115.0,84,5,10,1003
2572,Alexis,220.0,79,22,4,694
2191,Vigaray,168.0,87,17,9,1445
2195,Mehdi Lacen,176.0,76,9,2,1611
2205,Juan Rodríguez,163.0,67,5,0,1710
2197,Pedro León,132.0,78,5,6,1741
2199,Pablo Sarabia,85.0,68,22,14,1532
2471,Víctor Rodríguez,106.0,72,22,14,1038
2200,Álvaro Vázquez,227.0,78,21,7,2963
2203,Emiliano Buendía,73.0,83,25,14,2938
2196,Álvaro Medrán,156.0,77,4,7,677
2618,Ian González,142.0,81,5,5,2111
